"UID","JOB_CATEGORY","JOB_DEP","Working_hours","eco_sect","Terms_of_emp","Employer_type","Emolument","JOB_CONDITION","employee_count","Work_description"
91947,"O","92",1820,"HZ","CDI","ct_9",68496,"C","tr_6","333c"
91950,"O","92",1827,"CL","CDI","ct_9",50779,"C","tr_6","384a"
91952,"O","75",1820,"HZ","CDI","ct_9",51037,"C","tr_6","333c"
91963,"O","75",1820,"KZ","CDI","ct_9",50726,"C","tr_5","376b"
91966,"O","92",1820,"JA","CDI","ct_9",41863,"C","tr_6","388a"
91969,"O","93",1622,"HZ","CDI","ct_9",57537,"P","tr_6","371a"
91973,"O","92",NA,"MC","CDI","ct_9",53788,"C","tr_6","376d"
91975,"O","92",2200,"JA","CDI","ct_9",90651,"C","tr_6","373b"
91978,"O","92",1827,"JC","CDI","ct_9",24146,"C","tr_4","544a"
91984,"O","91",2079,"GZ","CDI","ct_9",58015,"C","tr_2","373c"
91989,"O","92",2200,"MC","CDI","ct_9",70102,"C","tr_6","371a"
91993,"O","92",2200,"CG","CDI","ct_9",54649,"C","tr_3","385c"
91999,"O","75",1965,"KZ","CDI","ct_9",38108,"C","tr_3","376c"
92001,"O","92",626,"QB","CDI","ct_9",14206,"P","tr_3","344b"
92005,"O","92",1464,"CE","CDI","ct_9",30760,"P","tr_6","461b"
92006,"O","75",2069,"GZ","CDI","ct_9",15848,"C","tr_1","478c"
92007,"O","75",639,"JC","CDI","ct_9",10760,"C","tr_5","388a"
92008,"O","92",1184,"LZ","CDI","ct_9",47594,"C","tr_1","373d"
92009,"O","92",1820,"HZ","CDI","ct_9",27960,"C","tr_6","333c"
92011,"O","92",1820,"KZ","CDI","ct_9",34081,"C","tr_1","545a"
92012,"O","92",2200,"KZ","CDI","ct_9",51255,"C","tr_6","373a"
92016,"O","92",1351,"GZ","CDI","ct_9",11190,"C","tr_6","553c"
92017,"O","78",2200,"MB","CDI","ct_9",61434,"C","tr_6","385a"
92018,"O","92",194,"TZ","CDI","ct_7",6573,"C","tr_1","563c"
92020,"O","75",1143,"QB","CDI","ct_8",13864,"P","tr_6","526a"
92024,"O","92",1825,"GZ","CDI","ct_9",31656,"C","tr_6","461d"
92030,"O","75",2200,"KZ","CDI","ct_9",66621,"C","tr_6","376c"
92032,"O","92",805,"JA","TOA","ct_9",31334,"Y","tr_3","465b"
92041,"O","75",893,"NZ","CDI","ct_9",27423,"P","tr_1","542a"
92045,"O","92",1620,"JC","CDI","ct_9",23937,"C","tr_6","462e"
92049,"O","75",1820,"MA","CDI","ct_9",44803,"C","tr_3","542a"
92052,"O","75",1970,"JA","CDI","ct_9",28206,"C","tr_1","352a"
92053,"O","92",2200,"NZ","CDI","ct_8",24286,"C","tr_1","564a"
92055,"O","75",1121,"KZ","CDI","ct_9",13338,"P","tr_6","467b"
92056,"O","75",1950,"QB","CDI","ct_8",16847,"C","tr_1","543b"
92061,"O","92",1820,"LZ","CDI","ct_6",29974,"C","tr_1","463e"
92062,"O","92",1617,"JC","CDI","ct_9",58726,"C","tr_6","388a"
92071,"O","75",1682,"MA","CDI","ct_9",36197,"P","tr_1","543b"
92072,"X","92",1893,"NZ","AUT","ct_8",13889,"C","tr_1","462e"
92074,"O","75",960,"NZ","CDI","ct_9",9561,"P","tr_6","684a"
92079,"O","75",1820,"OZ","CDI","ct_8",33957,"C","tr_6","461f"
92080,"O","92",252,"QA","CDI","ct_9",3982,"C","tr_5","525d"
92081,"O","75",1819,"NZ","CDI","ct_9",25529,"C","tr_5","466a"
92084,"O","92",1750,"QA","CDI","ct_3",18294,"C","tr_6","451h"
92088,"O","92",594,"SZ","CDI","ct_9",7447,"C","tr_1","562b"
92098,"O","94",1206,"NZ","CDI","ct_9",9537,"C","tr_3","534a"
92100,"O","75",2200,"PZ","CDI","ct_9",68220,"C","tr_1","526b"
92108,"O","78",1820,"PZ","AUT","ct_1",22063,"C","tr_5","341a"
92110,"O","91",1312,"JB","CDI","ct_9",23168,"P","tr_4","333d"
92115,"O","92",380,"JC","CDI","ct_9",7399,"C","tr_4","388a"
92117,"O","78",249,"QB","CDI","ct_8",12801,"C","tr_2","525d"
92119,"O","92",1967,"GZ","CDI","ct_9",48901,"C","tr_5","383a"
92124,"O","92",1918,"SZ","CDI","ct_8",26836,"P","tr_1","543e"
92125,"O","92",1712,"CI","CDI","ct_9",48375,"P","tr_5","372c"
92128,"O","92",1820,"GZ","CDI","ct_9",44955,"C","tr_2","461b"
92131,"O","75",2803,"JB","CDI","ct_9",55934,"C","tr_6","333d"
92133,"O","91",1158,"QB","CDI","ct_8",12189,"P","tr_5","526d"
92136,"O","92",1819,"HZ","CDI","ct_5",55523,"C","tr_6","371a"
92143,"O","75",1820,"MA","CDI","ct_9",39844,"C","tr_4","542a"
92148,"O","92",1923,"MA","CDI","ct_9",32052,"C","tr_5","388a"
92151,"O","92",1475,"NZ","CDI","ct_9",10651,"P","tr_4","684a"
92152,"O","78",2623,"GZ","CDI","ct_9",67840,"C","tr_4","373a"
92154,"X","75",1696,"MA","AUT","ct_9",17277,"C","tr_6","461c"
92161,"O","75",2200,"HZ","CDI","ct_9",50551,"C","tr_6","333c"
92168,"O","94",1836,"OZ","AUT","ct_2",34953,"C","tr_6","333f"
92169,"O","92",1820,"KZ","CDI","ct_9",54095,"C","tr_1","376d"
92177,"O","75",960,"GZ","CDI","ct_6",8594,"P","tr_1","554f"
92181,"O","92",1514,"GZ","CDI","ct_9",27487,"C","tr_1","463d"
92185,"O","78",1610,"CL","CDI","ct_9",42437,"P","tr_6","384b"
92188,"O","75",211,"NZ","CDI","ct_9",1733,"P","tr_6","684a"
92196,"O","92",1076,"JA","CDI","ct_9",29481,"P","tr_3","374b"
92197,"O","75",1404,"NZ","CDI","ct_9",11244,"P","tr_5","684a"
92205,"O","92",1820,"CH","CDI","ct_9",58876,"C","tr_4","388c"
92209,"O","77",1792,"HZ","CDI","ct_6",13014,"C","tr_1","642a"
92210,"O","92",3000,"JB","CDI","ct_9",91302,"C","tr_5","388a"
92219,"O","92",1820,"PZ","CDI","ct_9",64373,"C","tr_5","423b"
92222,"O","92",2200,"JA","CDI","ct_9",50178,"C","tr_1","373d"
92223,"O","75",1004,"GZ","CDI","ct_9",7325,"P","tr_5","551a"
92224,"O","92",2200,"PZ","CDI","ct_9",53898,"C","tr_2","353a"
92229,"O","75",1922,"MA","CDI","ct_9",42812,"C","tr_6","373b"
92236,"O","92",1820,"QA","AUT","ct_3",34623,"C","tr_6","433a"
92241,"O","92",1820,"CF","CDI","ct_9",50852,"C","tr_3","372d"
92247,"O","93",1912,"NZ","CDI","ct_9",15522,"C","tr_6","534a"
92249,"O","75",1494,"MA","CDI","ct_9",37187,"P","tr_3","372b"
92257,"O","92",1373,"JC","CDI","ct_9",28374,"C","tr_6","388a"
92258,"O","75",1857,"QB","CDI","ct_7",22503,"F","tr_1","563b"
92264,"O","92",993,"MA","CDI","ct_9",24412,"C","tr_4","478a"
92266,"O","75",1800,"GZ","CDI","ct_9",58865,"C","tr_5","372b"
92268,"O","92",1820,"JA","CDI","ct_9",37967,"C","tr_6","352a"
92273,"O","93",2550,"FZ","CDI","ct_9",54333,"C","tr_5","371a"
92274,"O","92",2009,"MA","CDI","ct_9",33614,"C","tr_4","544a"
92276,"O","95",2028,"MA","CDI","ct_6",49539,"C","tr_1","543f"
92282,"O","75",1826,"JA","CDI","ct_9",44359,"P","tr_4","388b"
92285,"O","92",1085,"IZ","CDI","ct_6",13876,"C","tr_2","468a"
92286,"O","75",2126,"KZ","CDI","ct_9",37178,"C","tr_6","467b"
92287,"O","92",2200,"MA","CDI","ct_9",55045,"C","tr_6","374c"
92300,"O","92",496,"RZ","CDI","ct_8",14956,"F","tr_2","424a"
92301,"O","94",1657,"JC","CDI","ct_9",31765,"C","tr_1","388c"
92305,"O","75",1803,"QB","CDI","ct_8",75517,"P","tr_4","344b"
92312,"O","92",1371,"SZ","TOA","ct_8",14670,"Y","tr_3","561d"
92313,"O","75",2010,"GZ","CDI","ct_9",19406,"C","tr_1","554d"
92315,"O","92",1283,"RZ","CDI","ct_9",13019,"C","tr_5","684a"
92320,"O","78",2500,"CA","CDI","ct_9",65239,"C","tr_3","477b"
92323,"O","75",2138,"LZ","CDI","ct_9",26341,"C","tr_2","546a"
92330,"O","92",1965,"MC","CDI","ct_9",24559,"C","tr_4","477b"
92333,"O","92",1560,"QB","CDI","ct_8",9881,"C","tr_1","526d"
92342,"O","78",778,"NZ","CDI","ct_9",6131,"C","tr_5","533a"
92343,"O","75",2405,"GZ","CDI","ct_9",52151,"C","tr_2","374d"
92345,"O","91",2528,"HZ","CDD","ct_9",25458,"C","tr_6","676d"
92348,"O","94",1820,"KZ","CDI","ct_9",34881,"C","tr_6","467b"
92350,"O","91",2200,"CI","CDI","ct_9",51913,"C","tr_6","388e"
92351,"O","75",1449,"KZ","CDI","ct_9",30062,"P","tr_5","376c"
92361,"O","75",1820,"PZ","CDI","ct_8",32985,"C","tr_4","341b"
92362,"O","92",2200,"HZ","CDI","ct_9",63681,"C","tr_6","388b"
92372,"O","92",2173,"FZ","CDI","ct_9",29727,"C","tr_1","543b"
92375,"O","78",1764,"QA","CDI","ct_8",16383,"C","tr_6","526a"
92381,"O","92",1748,"JA","CDI","ct_9",32533,"C","tr_5","374b"
92382,"O","78",1140,"GZ","CDI","ct_9",24853,"P","tr_2","374a"
92390,"O","92",1820,"JB","CDI","ct_9",27500,"C","tr_5","374c"
92392,"O","92",2200,"CL","CDI","ct_9",68870,"C","tr_6","384b"
92395,"O","75",1843,"JA","CDI","ct_9",39172,"C","tr_6","354b"
92396,"O","75",888,"IZ","CDI","ct_6",6197,"P","tr_1","561c"
92397,"O","92",1805,"CE","CDI","ct_9",43692,"C","tr_4","461f"
92403,"O","75",1824,"HZ","CDI","ct_5",32990,"C","tr_6","641b"
92415,"O","95",1820,"EZ","CDI","ct_9",22343,"C","tr_5","481b"
92423,"O","92",1781,"SZ","CDI","ct_9",15017,"C","tr_1","541c"
92427,"O","69",1783,"KZ","CDI","ct_9",39016,"C","tr_3","372c"
92433,"O","93",455,"QB","CDI","ct_8",6592,"C","tr_1","431f"
92443,"O","77",2142,"JB","CDI","ct_9",50006,"C","tr_6","388e"
92448,"O","92",1556,"FZ","CDI","ct_9",22465,"C","tr_1","461b"
92458,"O","93",2028,"PZ","CDI","ct_8",38826,"C","tr_4","421b"
92461,"O","92",1827,"QB","CDI","ct_8",14529,"C","tr_2","431d"
92463,"O","91",2003,"QB","CDI","ct_8",23972,"C","tr_5","526d"
92470,"O","75",1061,"KZ","CDI","ct_9",26615,"P","tr_6","375b"
92471,"O","92",1820,"HZ","CDI","ct_9",47790,"C","tr_6","333c"
92476,"O","78",1765,"CL","CDI","ct_9",58021,"C","tr_6","387c"
92478,"O","92",1501,"OZ","CDI","ct_1",28674,"P","tr_5","333e"
92479,"O","93",1365,"MA","CDI","ct_9",13402,"C","tr_1","472c"
92482,"O","92",2200,"MC","CDI","ct_9",54909,"C","tr_3","382b"
92485,"A","91",1883,"MA","APP","ct_9",15492,"C","tr_3","477c"
92491,"O","92",1820,"CB","CDI","ct_9",25507,"C","tr_1","374d"
92496,"O","94",1820,"NZ","CDI","ct_9",26380,"C","tr_5","543g"
92501,"O","92",1638,"MC","CDI","ct_9",34111,"C","tr_6","461f"
92504,"O","75",760,"GZ","CDI","ct_9",8864,"P","tr_5","554f"
92509,"O","92",224,"TZ","CDI","ct_7",1561,"C","tr_1","563a"
92511,"O","75",1792,"PZ","CDI","ct_8",44829,"C","tr_3","372d"
92512,"O","78",1383,"PZ","CDI","ct_8",13486,"P","tr_3","341a"
92513,"O","92",1811,"QA","CDI","ct_8",27764,"C","tr_6","431f"
92515,"O","78",1152,"GZ","CDI","ct_9",29539,"P","tr_1","344d"
92516,"O","92",1722,"CF","CDI","ct_9",66871,"C","tr_6","344b"
92519,"O","92",NA,"JA","CDI","ct_9",33766,"C","tr_4","352a"
92525,"O","78",2028,"IZ","CDI","ct_9",22435,"C","tr_1","488a"
92541,"O","93",1820,"RZ","CDI","ct_9",25967,"C","tr_3","464a"
92543,"O","92",2028,"JC","CDI","ct_9",24952,"C","tr_3","477a"
92550,"O","92",1907,"QA","CDI","ct_8",18940,"C","tr_6","525d"
92551,"O","92",1820,"HZ","CDI","ct_9",44001,"C","tr_6","333c"
92552,"O","92",1892,"FZ","CDI","ct_9",23297,"C","tr_5","373d"
92553,"O","78",1827,"CL","CDI","ct_9",44087,"C","tr_6","384a"
92557,"O","75",2022,"NZ","CDI","ct_8",23009,"C","tr_1","564a"
92561,"O","78",2001,"JC","CDI","ct_9",31506,"C","tr_6","388a"
92562,"O","91",1024,"MB","CDI","ct_5",38090,"P","tr_6","342g"
92566,"O","75",1159,"QB","CDI","ct_8",9492,"C","tr_3","434d"
92572,"O","75",2500,"IZ","CDI","ct_9",61013,"C","tr_5","377a"
92574,"O","92",2200,"CL","CDI","ct_9",69820,"C","tr_6","374c"
92579,"O","75",1827,"MA","CDI","ct_9",64840,"C","tr_6","372a"
92580,"O","92",1822,"JC","CDI","ct_9",55939,"C","tr_6","388c"
92582,"O","75",1856,"SZ","CDI","ct_9",44381,"C","tr_3","562b"
92583,"O","92",1997,"MB","CDI","ct_5",53891,"C","tr_6","342g"
92591,"O","78",1351,"FZ","CDI","ct_9",14962,"C","tr_5","477b"
92598,"O","78",927,"IZ","CDI","ct_9",12960,"P","tr_3","468b"
92603,"O","92",2200,"GZ","CDI","ct_9",57965,"C","tr_6","372e"
92604,"O","92",1941,"QB","CDI","ct_6",27089,"C","tr_4","431f"
92605,"O","92",2087,"KZ","CDI","ct_9",62647,"C","tr_6","376b"
92606,"O","77",1820,"GZ","CDI","ct_9",33065,"C","tr_1","384c"
92609,"O","75",2009,"GZ","CDI","ct_9",24719,"C","tr_1","462b"
92610,"O","78",1829,"RZ","CDI","ct_8",22117,"C","tr_1","542a"
92616,"O","92",833,"GZ","CDI","ct_9",7803,"C","tr_5","551a"
92618,"O","92",1357,"PZ","CDI","ct_8",16885,"C","tr_6","434e"
92623,"O","94",1707,"NZ","CDI","ct_9",36772,"C","tr_6","372b"
92625,"X","78",560,"MA","AUT","ct_9",3906,"C","tr_6","479b"
92632,"O","92",1820,"RZ","CDI","ct_9",51928,"C","tr_6","372e"
92636,"O","93",2200,"DZ","CDI","ct_9",63292,"C","tr_4","383a"
92637,"O","75",1831,"RZ","AUT","ct_2",20506,"C","tr_3","424a"
92639,"O","78",2017,"GZ","CDI","ct_9",20129,"C","tr_5","554c"
92656,"O","92",1467,"CM","CDI","ct_9",19604,"C","tr_0","461b"
92661,"O","75",1638,"HZ","CDI","ct_9",25472,"P","tr_3","333c"
92668,"O","28",1121,"QA","CDI","ct_6",15816,"C","tr_1","526e"
92674,"O","92",2566,"QB","CDI","ct_8",29106,"C","tr_4","526a"
92676,"O","92",970,"NZ","TTP","ct_9",9676,"F","tr_4","541b"
92677,"O","92",1757,"LZ","CDI","ct_9",34277,"C","tr_1","373c"
92679,"O","75",1281,"IZ","CDI","ct_9",11080,"P","tr_3","423b"
92683,"O","35",1152,"JC","CDI","ct_6",22976,"P","tr_4","463a"
92687,"O","92",1213,"JC","CDI","ct_9",22390,"C","tr_4","372c"
92695,"O","75",167,"GZ","CDI","ct_9",2219,"C","tr_3","634c"
92711,"O","92",1820,"HZ","CDI","ct_9",26301,"C","tr_6","333c"
92712,"O","92",860,"IZ","CDI","ct_9",25606,"C","tr_2","488b"
92718,"O","92",2200,"JC","CDI","ct_9",50479,"C","tr_6","388a"
92725,"X","75",1295,"NZ","AUT","ct_9",10297,"C","tr_6","388c"
92726,"O","92",1820,"MC","CDI","ct_9",76262,"C","tr_5","461e"
92727,"O","92",1764,"HZ","CDI","ct_9",53878,"C","tr_6","372b"
92733,"O","94",1820,"HZ","CDI","ct_9",28990,"C","tr_6","333c"
92735,"O","92",987,"QB","CDI","ct_9",14278,"C","tr_2","526c"
92738,"O","35",1972,"CC","CDI","ct_9",28360,"C","tr_4","463c"
92749,"O","92",2039,"LZ","CDI","ct_9",31315,"C","tr_1","463e"
92752,"O","78",1820,"MA","CDI","ct_9",36034,"C","tr_3","374d"
92754,"O","75",1516,"JC","CDI","ct_9",21098,"C","tr_6","388a"
92758,"O","75",1886,"MC","CDI","ct_9",18089,"C","tr_2","526b"
92760,"O","92",1309,"IZ","CDI","ct_9",10160,"C","tr_1","561c"
92762,"O","92",1969,"MC","CDI","ct_9",28785,"C","tr_5","464a"
92764,"O","75",2048,"GZ","CDI","ct_9",31382,"C","tr_1","374a"
92765,"O","92",2200,"MA","CDI","ct_6",59334,"C","tr_2","372c"
92766,"O","75",1820,"KZ","CDI","ct_9",69698,"C","tr_6","467a"
92773,"O","92",1820,"MC","CDI","ct_9",30359,"C","tr_4","463d"
92776,"O","92",1107,"QB","CDI","ct_6",12370,"P","tr_4","525d"
92779,"O","92",1860,"NZ","CDI","ct_9",14505,"C","tr_6","525d"
92783,"O","93",1885,"GZ","CDI","ct_9",31743,"C","tr_5","462b"
92799,"O","75",894,"PZ","CDI","ct_9",12042,"P","tr_3","423b"
92804,"O","75",1820,"KZ","CDI","ct_9",41387,"C","tr_6","373a"
92814,"O","78",1820,"QB","CDI","ct_8",32062,"C","tr_2","434a"
92816,"O","92",NA,"JA","CDI","ct_9",30633,"C","tr_4","352a"
92817,"O","75",1799,"GZ","CDI","ct_9",18926,"C","tr_4","554e"
92818,"O","92",1992,"PZ","CDI","ct_8",43894,"P","tr_5","341a"
92826,"O","92",2301,"PZ","AUT","ct_2",41401,"C","tr_2","421b"
92832,"O","93",1860,"CL","CDI","ct_9",27671,"C","tr_4","477a"
92844,"O","75",1855,"MA","CDI","ct_9",46199,"C","tr_4","373c"
92851,"O","93",2028,"PZ","CDI","ct_8",36428,"C","tr_4","421b"
92857,"O","75",1748,"KZ","CDI","ct_9",49190,"C","tr_6","372a"
92859,"O","92",2411,"KZ","CDI","ct_9",51526,"C","tr_5","388a"
92867,"O","92",1813,"QB","CDI","ct_8",15091,"C","tr_3","434d"
92869,"O","75",1696,"QB","CDI","ct_8",21519,"C","tr_2","434g"
92876,"O","95",1249,"PZ","AUT","ct_1",27339,"C","tr_4","341a"
92880,"O","92",1396,"NZ","CDI","ct_9",32568,"P","tr_5","387a"
92883,"O","92",2016,"MB","CDI","ct_5",71282,"C","tr_6","342g"
92887,"O","78",1049,"CH","CDI","ct_9",19974,"P","tr_5","543f"
92889,"O","92",1820,"JC","CDI","ct_9",32030,"C","tr_3","388c"
92890,"O","94",1820,"HZ","CDI","ct_9",29543,"C","tr_2","333c"
92891,"O","75",2028,"GZ","CDI","ct_9",28983,"C","tr_1","478b"
92893,"O","92",1813,"GZ","CDI","ct_9",35568,"C","tr_1","374d"
92902,"O","92",2084,"GZ","CDI","ct_9",23668,"C","tr_6","462b"
92914,"O","92",1858,"MC","CDI","ct_9",49705,"C","tr_6","376e"
92916,"O","92",1884,"KZ","CDI","ct_9",34098,"C","tr_5","376e"
92921,"O","92",735,"RZ","CDI","ct_9",9408,"C","tr_1","432d"
92928,"O","75",1806,"NZ","CDI","ct_9",29479,"C","tr_3","541d"
92931,"O","92",2458,"CA","CDI","ct_9",25680,"C","tr_1","636c"
92936,"O","77",1746,"GZ","CDI","ct_9",43942,"P","tr_6","374a"
92938,"O","75",1820,"KZ","CDI","ct_9",38366,"C","tr_5","545c"
92942,"O","92",1911,"GZ","CDI","ct_9",51544,"C","tr_6","374a"
92943,"O","92",820,"MB","CDI","ct_9",14350,"C","tr_4","461c"
92953,"O","92",1711,"NZ","CDI","ct_9",28412,"P","tr_5","373d"
92954,"O","92",1820,"OZ","AUT","ct_1",28362,"C","tr_3","333b"
92964,"O","75",1806,"GZ","CDI","ct_9",51860,"C","tr_1","373c"
92972,"O","92",1820,"OZ","CDD","ct_2",17923,"C","tr_6","621f"
92973,"O","92",1815,"HZ","CDI","ct_9",21927,"C","tr_3","451a"
92974,"O","92",908,"JA","TOA","ct_9",28959,"F","tr_1","465b"
92978,"O","78",2200,"CL","CDI","ct_9",41435,"C","tr_6","465a"
92982,"O","92",2200,"JA","CDI","ct_9",55862,"C","tr_5","388a"
92994,"O","75",1820,"SZ","CDI","ct_8",24516,"C","tr_4","526a"
92998,"O","94",2164,"CM","CDI","ct_9",53515,"C","tr_6","372b"
93004,"O","75",1812,"JA","CDI","ct_9",21366,"C","tr_2","465a"
93012,"O","93",185,"FZ","CDI","ct_9",1217,"P","tr_1","632g"
93014,"O","92",342,"RZ","TOA","ct_9",9439,"K","tr_1","465b"
93015,"O","75",1582,"GZ","CDI","ct_9",31424,"P","tr_1","373d"
93022,"O","92",1820,"JC","CDI","ct_9",44724,"C","tr_5","544a"
93025,"O","75",1820,"LZ","CDI","ct_6",21731,"C","tr_2","542a"
93030,"O","75",1820,"KZ","CDI","ct_9",50465,"C","tr_6","467a"
93032,"O","92",1581,"QA","CDI","ct_9",14916,"C","tr_6","525d"
93034,"O","75",1732,"PZ","CDI","ct_8",20140,"C","tr_6","525b"
93035,"O","92",1820,"NZ","CDI","ct_9",29838,"C","tr_5","461d"
93040,"O","92",2200,"NZ","CDI","ct_8",24735,"C","tr_1","564a"
93044,"O","72",1820,"OZ","CDI","ct_1",48640,"C","tr_3","524b"
93047,"O","93",1550,"NZ","TTP","ct_9",19423,"C","tr_1","541c"
93049,"O","92",1374,"KZ","CDI","ct_9",31917,"P","tr_6","372e"
93052,"O","92",1816,"JC","CDI","ct_9",53616,"C","tr_6","388b"
93060,"O","75",937,"KZ","CDI","ct_8",13871,"C","tr_5","461d"
93064,"O","92",1820,"JB","CDI","ct_9",31526,"C","tr_6","333d"
93076,"O","95",2200,"GZ","CDI","ct_9",54733,"C","tr_6","374c"
93097,"O","92",1531,"KZ","CDI","ct_9",44998,"P","tr_6","372e"
93099,"O","92",1288,"FZ","CDI","ct_9",21739,"C","tr_0","632f"
93102,"O","92",1370,"JA","CDD","ct_9",28963,"C","tr_6","372f"
93103,"O","75",2500,"GZ","CDI","ct_9",148739,"C","tr_5","373b"
93106,"O","92",287,"JC","CDI","ct_9",7833,"C","tr_3","388c"
93114,"O","75",933,"MA","CDD","ct_9",45407,"C","tr_4","372b"
93117,"O","75",1943,"GZ","CDI","ct_9",48869,"C","tr_5","374b"
93126,"O","92",1890,"CL","CDI","ct_9",32233,"C","tr_6","474c"
93127,"O","75",2133,"KZ","CDI","ct_9",63379,"C","tr_6","376e"
93135,"O","92",1820,"HZ","CDI","ct_9",63430,"C","tr_6","333c"
93136,"O","92",1853,"CA","CDI","ct_9",14628,"C","tr_2","636c"
93139,"O","92",1820,"JB","CDI","ct_9",30600,"C","tr_6","333d"
93142,"O","75",1152,"MC","CDI","ct_9",26754,"C","tr_1","375a"
93146,"O","92",2200,"JB","CDI","ct_9",49939,"C","tr_6","333d"
93147,"O","92",1657,"FZ","CDI","ct_9",28026,"C","tr_6","373d"
93148,"O","75",1820,"QB","CDI","ct_8",45533,"C","tr_2","434a"
93149,"X","92",916,"GZ","AUT","ct_9",16343,"C","tr_6","461f"
93152,"O","75",1820,"QA","CDD","ct_3",44754,"C","tr_6","344a"
93157,"O","92",1444,"FZ","CDI","ct_9",13789,"C","tr_1","632a"
93160,"O","93",1944,"HZ","CDI","ct_9",17206,"C","tr_5","632d"
93161,"O","75",2069,"GZ","CDI","ct_9",21815,"C","tr_1","551a"
93164,"O","78",1670,"CL","CDI","ct_9",51605,"C","tr_3","373b"
93171,"O","91",1820,"LZ","CDI","ct_9",72243,"C","tr_5","376g"
93172,"O","75",1834,"PZ","CDI","ct_8",21410,"C","tr_4","422e"
93175,"O","92",1810,"KZ","CDI","ct_9",54239,"C","tr_5","373d"
93182,"O","75",1820,"NZ","CDI","ct_9",24474,"C","tr_2","461b"
93189,"O","92",1558,"IZ","CDI","ct_9",15390,"P","tr_1","561d"
93194,"O","75",1266,"JA","CDI","ct_9",33759,"P","tr_3","375b"
93199,"O","92",2200,"JB","CDI","ct_9",51239,"C","tr_4","388c"
93207,"O","93",1864,"KZ","CDI","ct_9",30481,"C","tr_6","388c"
93208,"O","02",1601,"CE","CDI","ct_9",37165,"P","tr_5","387a"
93211,"O","91",2200,"CI","CDI","ct_9",53650,"C","tr_6","388e"
93233,"O","92",1820,"KZ","CDI","ct_9",32824,"C","tr_6","372a"
93248,"O","92",2200,"MC","CDI","ct_9",34674,"C","tr_5","543h"
93249,"O","92",1820,"PZ","AUT","ct_2",25561,"C","tr_1","421b"
93250,"O","92",1821,"KZ","CDI","ct_9",20158,"C","tr_5","477a"
93258,"O","93",1820,"OZ","CDI","ct_1",36068,"C","tr_5","333e"
93261,"O","75",2008,"IZ","CDI","ct_9",22826,"C","tr_4","561b"
93264,"O","92",1204,"NZ","CDI","ct_9",11640,"P","tr_5","684a"
93270,"O","75",2028,"NZ","CDI","ct_9",37566,"C","tr_1","543f"
93282,"O","92",1872,"QA","CDI","ct_9",15210,"C","tr_1","526b"
93285,"O","92",1848,"LZ","CDI","ct_9",26159,"C","tr_3","461c"
93287,"O","92",958,"PZ","CDI","ct_8",12372,"P","tr_3","421b"
93288,"O","75",1899,"PZ","CDI","ct_8",21601,"C","tr_2","421b"
93291,"O","92",2001,"MA","CDI","ct_9",42049,"C","tr_5","388a"
93297,"O","92",1028,"PZ","CDI","ct_8",14985,"P","tr_2","421a"
93301,"O","92",1824,"JA","CDI","ct_9",51986,"C","tr_6","352a"
93305,"O","92",875,"JC","CDI","ct_9",15600,"C","tr_6","388d"
93306,"O","75",2087,"HZ","CDI","ct_9",26951,"C","tr_6","451a"
93308,"O","77",577,"HZ","CDD","ct_9",13924,"C","tr_3","643a"
93309,"O","92",1164,"PZ","CDI","ct_9",12652,"C","tr_1","423a"
93310,"O","75",2200,"JB","CDI","ct_9",51930,"C","tr_6","388c"
93311,"O","92",1820,"JA","CDI","ct_9",52106,"C","tr_6","352a"
93312,"O","92",1061,"HZ","AUT","ct_5",16203,"C","tr_5","466c"
93322,"O","75",1824,"HZ","CDI","ct_5",30866,"C","tr_6","654b"
93323,"O","75",1820,"RZ","CDI","ct_9",24732,"C","tr_5","542a"
93324,"O","92",2200,"JC","CDI","ct_9",59846,"C","tr_1","388a"
93328,"O","56",2028,"GZ","CDI","ct_9",59353,"C","tr_3","344d"
93331,"O","91",1169,"MB","CDI","ct_5",35213,"P","tr_6","342g"
93338,"O","92",1319,"MC","CDI","ct_9",34815,"P","tr_6","375a"
93344,"O","92",1813,"GZ","CDI","ct_9",81080,"C","tr_6","375b"
93346,"O","78",1819,"OZ","AUT","ct_2",61151,"C","tr_6","332b"
93350,"O","94",1388,"QB","CDI","ct_8",61508,"P","tr_4","344b"
93352,"O","92",2200,"MB","CDI","ct_9",55063,"C","tr_6","388a"
93353,"O","92",1625,"HZ","CDI","ct_9",31187,"C","tr_6","333c"
93363,"O","75",1876,"QA","CDI","ct_9",21420,"C","tr_5","525d"
93365,"O","95",1820,"PZ","CDI","ct_8",20827,"C","tr_2","423b"
93367,"O","92",1840,"GZ","CDI","ct_9",17939,"C","tr_4","551a"
93368,"O","92",1757,"JC","CDI","ct_9",35105,"C","tr_6","372e"
93370,"O","75",1924,"QB","CDI","ct_8",20642,"C","tr_6","526c"
93371,"O","92",2675,"CG","CDI","ct_9",50769,"C","tr_3","387a"
93377,"A","92",1786,"KZ","APP","ct_9",12521,"C","tr_5","376e"
93380,"O","92",1605,"NZ","CDI","ct_9",13838,"P","tr_6","684a"
93382,"O","92",2192,"MC","CDI","ct_9",18651,"C","tr_1","684a"
93391,"O","78",1820,"QB","CDI","ct_8",16772,"C","tr_2","526d"
93394,"O","92",1820,"MA","CDI","ct_9",51465,"C","tr_6","372a"
